contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,T,impliedVolatilityNoAssumptions,moneyness
MSFT250919C00430000,2025-06-25 19:40:55+00:00,430.0,70.37,70.25,71.25,1.9400024,2.8350174,12.0,4108.0,0.34073535247802733,True,REGULAR,USD,2025-09-19,86.0,-8.201923433201989,0.8735043971735144
MSFT250919C00440000,2025-06-25 17:35:41+00:00,440.0,60.07,61.55,62.35,-0.22999954,-0.38142544,4.0,2805.0,0.32031929687499994,True,REGULAR,USD,2025-09-19,86.0,-8.457225760454072,0.8938184529217357
MSFT250919C00450000,2025-06-25 19:47:46+00:00,450.0,53.1,53.05,53.9,1.8400002,3.5895438,109.0,4993.0,0.30335169311523436,True,REGULAR,USD,2025-09-19,86.0,-8.567355815951265,0.9141325086699569
MSFT250919C00460000,2025-06-25 18:54:57+00:00,460.0,43.78,45.0,46.15,0.7799988,1.8139507,27.0,1840.0,0.2914499566650389,True,REGULAR,USD,2025-09-19,86.0,-8.793236238361585,0.9344465644181782
MSFT250919C00465000,2025-06-25 17:58:51+00:00,465.0,39.83,41.2,42.15,-0.3199997,-0.7970104,39.0,3035.0,0.2822947747802734,True,REGULAR,USD,2025-09-19,86.0,-8.875828310237672,0.9446035922922889
MSFT250919C00470000,2025-06-25 19:43:57+00:00,470.0,37.19,37.5,38.55,1.3899994,3.88268,26.0,4071.0,0.2766338206481933,True,REGULAR,USD,2025-09-19,86.0,-8.898702864863377,0.9547606201663994
MSFT250919C00475000,2025-06-25 19:39:38+00:00,475.0,34.05,33.3,34.85,1.3999977,4.2878947,81.0,2425.0,0.26853148468017574,True,REGULAR,USD,2025-09-19,86.0,-8.94639124602773,0.9649176480405101
MSFT250919C00480000,2025-06-25 19:28:35+00:00,480.0,30.2,30.6,31.45,1.25,4.317789,209.0,3700.0,0.2623975128173829,True,REGULAR,USD,2025-09-19,86.0,-9.028908161952788,0.9750746759146207
MSFT250919C00485000,2025-06-25 19:38:20+00:00,485.0,26.65,27.25,27.65,0.6499996,2.4999986,69.0,1956.0,0.25058732818603513,True,REGULAR,USD,2025-09-19,86.0,-9.09886432584129,0.9852317037887314
MSFT250919C00490000,2025-06-25 19:53:49+00:00,490.0,24.4,24.35,24.55,1.4499989,6.318077,633.0,2697.0,0.24468223587036136,True,REGULAR,USD,2025-09-19,86.0,-9.108883333761074,0.9953887316628419
MSFT250919C00495000,2025-06-25 19:45:19+00:00,495.0,21.01,20.45,22.65,0.8600006,4.267993,275.0,1356.0,0.24961077545166016,False,REGULAR,USD,2025-09-19,86.0,-9.174102609367877,1.0055457595369526
MSFT250919C00500000,2025-06-25 19:54:05+00:00,500.0,18.85,18.8,18.95,1.5500011,8.959545,573.0,10160.0,0.23401644897460935,False,REGULAR,USD,2025-09-19,86.0,-9.182423033948796,1.0157027874110633
MSFT250919C00505000,2025-06-25 19:55:49+00:00,505.0,16.33,16.15,16.5,0.77999973,5.016075,190.0,1452.0,0.22959144439697265,False,REGULAR,USD,2025-09-19,86.0,-9.209051438947043,1.025859815285174
MSFT250919C00510000,2025-06-25 19:42:43+00:00,510.0,13.74,14.0,14.3,0.84000015,6.511629,176.0,6054.0,0.2258988543701172,False,REGULAR,USD,2025-09-19,86.0,-9.240261677152699,1.0360168431592844
MSFT250919C00515000,2025-06-25 19:42:00+00:00,515.0,11.65,12.05,12.2,0.5,4.484305,211.0,3513.0,0.22129074615478517,False,REGULAR,USD,2025-09-19,86.0,-9.248909022397932,1.0461738710333952
MSFT250919C00520000,2025-06-25 19:48:42+00:00,520.0,10.25,10.2,10.35,1.0600004,11.534282,272.0,3996.0,0.2173997938537598,False,REGULAR,USD,2025-09-19,86.0,-9.2258454763834,1.0563308989075058
MSFT250919C00525000,2025-06-25 19:58:34+00:00,525.0,8.65,8.55,8.85,0.95999956,12.483739,862.0,1052.0,0.21555349884033204,False,REGULAR,USD,2025-09-19,86.0,-9.213414635200909,1.0664879267816163
MSFT250919C00530000,2025-06-25 19:47:44+00:00,530.0,7.29,7.25,7.4,0.65999985,9.954749,78.0,2414.0,0.2122576333618164,False,REGULAR,USD,2025-09-19,86.0,-9.190634181030324,1.076644954655727
MSFT250919C00535000,2025-06-25 19:51:04+00:00,535.0,6.0,6.05,6.15,0.52,9.489051,17.0,627.0,0.20941952697753902,False,REGULAR,USD,2025-09-19,86.0,-9.165582346373807,1.0868019825298376
MSFT250919C00540000,2025-06-25 19:51:50+00:00,540.0,5.01,5.0,5.1,0.61000013,13.86364,1471.0,970.0,0.20728331787109372,False,REGULAR,USD,2025-09-19,86.0,-9.127269491711758,1.0969590104039484
MSFT250919C00545000,2025-06-25 19:52:35+00:00,545.0,4.2,4.15,4.75,0.49999976,13.513507,37.0,865.0,0.2142412561035156,False,REGULAR,USD,2025-09-19,86.0,-9.081402191883177,1.107116038278059
MSFT250919C00550000,2025-06-25 19:42:36+00:00,550.0,3.3,3.45,3.55,0.25,8.196721,260.0,2094.0,0.2056048678588867,False,REGULAR,USD,2025-09-19,86.0,-9.040840243855447,1.1172730661521695
MSFT250919C00555000,2025-06-25 19:05:23+00:00,555.0,2.59,2.86,2.92,0.059999943,2.3715394,10.0,296.0,0.204536763305664,False,REGULAR,USD,2025-09-19,86.0,-8.992220368013284,1.1274300940262802
MSFT250919C00560000,2025-06-25 19:44:26+00:00,560.0,2.25,2.36,2.42,0.18000007,8.695656,141.0,865.0,0.20423159057617185,False,REGULAR,USD,2025-09-19,86.0,-8.926964940654857,1.1375871219003908
MSFT250919C00565000,2025-06-25 19:08:05+00:00,565.0,1.84,1.96,2.41,0.17000008,10.179646,7.0,1014.0,0.2140581524658203,False,REGULAR,USD,2025-09-19,86.0,-8.866033483354986,1.1477441497745016
MSFT250919C00570000,2025-06-25 15:29:16+00:00,570.0,1.48,1.62,1.67,0.27999997,23.33333,3.0,3432.0,0.2046588323974609,False,REGULAR,USD,2025-09-19,86.0,-8.803699790115422,1.1579011776486121
MSFT250919C00575000,2025-06-25 18:13:15+00:00,575.0,1.3,1.34,1.39,0.19999993,18.18181,39.0,2606.0,0.20520814331054685,False,REGULAR,USD,2025-09-19,86.0,-8.733783173994794,1.1680582055227227
MSFT250919C00580000,2025-06-25 18:00:29+00:00,580.0,0.98,1.11,1.16,0.08000004,8.888893,48.0,307.0,0.2059405578613281,False,REGULAR,USD,2025-09-19,86.0,-8.671482566781888,1.1782152333968334
MSFT250919C00585000,2025-06-25 19:49:50+00:00,585.0,0.9,0.92,0.96,0.26999998,42.85714,2.0,814.0,0.20642883422851557,False,REGULAR,USD,2025-09-19,86.0,-8.598759350438643,1.188372261270944
MSFT250919C00590000,2025-06-25 19:22:25+00:00,590.0,0.69,0.76,0.8,0.110000014,18.96552,6.0,267.0,0.20728331787109372,False,REGULAR,USD,2025-09-19,86.0,-8.533161875049167,1.1985292891450545
MSFT250919C00595000,2025-06-25 19:36:00+00:00,595.0,0.59,0.43,0.68,0.14999998,34.090904,2.0,103.0,0.20899228515624996,False,REGULAR,USD,2025-09-19,86.0,-8.463321583627522,1.2086863170191653
MSFT250919C00600000,2025-06-25 14:29:03+00:00,600.0,0.51,0.42,0.57,0.109999985,27.499994,22.0,2231.0,0.21009090698242186,False,REGULAR,USD,2025-09-19,86.0,-8.393511004501159,1.2188433448932758
MSFT250919C00605000,2025-06-24 15:41:35+00:00,605.0,0.32,0.23,0.48,0.0,0.0,1.0,96.0,0.21131159790039059,False,REGULAR,USD,2025-09-19,86.0,-8.329862992223108,1.2290003727673866
MSFT250919C00610000,2025-06-18 16:15:54+00:00,610.0,0.24,0.15,0.4,0.0,0.0,1.0,84.0,0.2122881506347656,False,REGULAR,USD,2025-09-19,86.0,-8.262024407661016,1.2391574006414972
MSFT250919C00615000,2025-06-25 13:38:48+00:00,615.0,0.25,0.29,0.33,0.15,150.00002,64.0,220.0,0.21289849609375,False,REGULAR,USD,2025-09-19,86.0,-8.190993032034136,1.2493144285156077
MSFT250919C00620000,2025-06-25 19:17:52+00:00,620.0,0.23,0.24,0.28,0.09,64.28571,5159.0,593.0,0.21448539428710936,False,REGULAR,USD,2025-09-19,86.0,-8.122446430971113,1.2594714563897185
MSFT250919C00625000,2025-05-21 17:34:17+00:00,625.0,0.19,0.0,0.37,0.0,0.0,2.0,344.0,0.229499892578125,False,REGULAR,USD,2025-09-19,86.0,-8.05596050688082,1.269628484263829
MSFT250919C00630000,2025-06-10 18:02:21+00:00,630.0,0.1,0.16,0.21,0.0,0.0,2.0,223.0,0.21851367431640623,False,REGULAR,USD,2025-09-19,86.0,-7.992983238658278,1.2797855121379398
MSFT250919C00635000,2025-06-25 18:13:15+00:00,635.0,0.13,0.13,0.18,-0.02000001,-13.333339,1.0,39.0,0.22022264160156246,False,REGULAR,USD,2025-09-19,86.0,-7.9257888266119165,1.2899425400120503
MSFT250919C00640000,2025-06-23 19:04:17+00:00,640.0,0.09,0.11,0.15,0.0,0.0,1.0,452.0,0.2211991943359375,False,REGULAR,USD,2025-09-19,86.0,-7.863297501609208,1.3000995678861609
MSFT250919C00645000,2025-06-18 18:54:35+00:00,645.0,0.08,0.09,0.13,0.0,0.0,1.0,58.0,0.22315229980468748,False,REGULAR,USD,2025-09-19,86.0,-7.801176019879966,1.3102565957602716
MSFT250919C00650000,2025-06-16 18:05:39+00:00,650.0,0.08,0.07,0.12,0.0,0.0,1.0,393.0,0.22657023437499998,False,REGULAR,USD,2025-09-19,86.0,-7.740733715750454,1.3204136236343822
MSFT250919C00655000,2025-06-06 15:33:04+00:00,655.0,0.09,0.06,0.1,0.0,0.0,1.0,61.0,0.22705851074218747,False,REGULAR,USD,2025-09-19,86.0,-7.682591837925704,1.3305706515084927
MSFT250919C00660000,2025-06-16 16:00:31+00:00,660.0,0.05,0.04,0.08,0.0,0.0,3.0,833.0,0.22705851074218747,False,REGULAR,USD,2025-09-19,86.0,-7.630156006924583,1.3407276793826035
MSFT250919C00680000,2025-06-16 17:00:56+00:00,680.0,0.01,0.01,0.05,0.0,0.0,2.0,760.0,0.23633576171874998,False,REGULAR,USD,2025-09-19,86.0,-7.509340795855718,1.381355790879046
MSFT250919C00685000,2025-05-30 18:30:59+00:00,685.0,0.04,0.01,0.05,0.0,0.0,990.0,406.0,0.24073024902343748,False,REGULAR,USD,2025-09-19,86.0,-7.554542192544824,1.3915128187531567
MSFT250919C00690000,2025-05-28 13:37:12+00:00,690.0,0.04,0.0,0.06,0.0,0.0,30.0,321.0,0.2500075,False,REGULAR,USD,2025-09-19,86.0,-7.713458054591908,1.4016698466272672
MSFT250919C00695000,2025-06-16 18:40:08+00:00,695.0,0.03,0.0,0.05,0.0,0.0,2.0,559.0,0.2500075,False,REGULAR,USD,2025-09-19,86.0,-8.189838958783941,1.411826874501378
MSFT250919C00700000,2025-06-06 16:08:12+00:00,700.0,0.02,0.0,0.04,0.0,0.0,1.0,1071.0,0.2500075,False,REGULAR,USD,2025-09-19,86.0,-9.849268152075588,1.4219839023754886
MSFT251017C00200000,2025-04-07 15:14:30+00:00,200.0,161.85,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-10-17,114.0,-10.036025847660754,0.4062811149644253
MSFT251017C00210000,2025-04-07 15:05:20+00:00,210.0,155.35,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-10-17,114.0,-9.953516168842354,0.4265951707126466
MSFT251017C00230000,2025-05-14 13:54:42+00:00,230.0,224.99,246.6,250.2,0.0,0.0,2.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,2025-10-17,114.0,-26.382166359137532,0.4672232822090891
MSFT251017C00240000,2025-03-07 16:40:31+00:00,240.0,153.87,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-10-17,114.0,-9.008492648378645,0.48753733795731036
MSFT251017C00250000,2025-06-25 14:58:06+00:00,250.0,246.03,243.45,246.25,101.81,70.59354,2.0,1.0,0.713015565185547,True,REGULAR,USD,2025-10-17,114.0,-4.911665584388152,0.5078513937055317
MSFT251017C00260000,2025-06-25 15:06:20+00:00,260.0,236.18,234.55,237.15,125.55999,113.505684,4.0,0.0,0.7243679907226561,True,REGULAR,USD,2025-10-17,114.0,-5.009710798333757,0.5281654494537529
MSFT251017C00270000,2025-06-06 18:02:12+00:00,270.0,205.0,224.65,226.7,0.0,0.0,1.0,3.0,0.6800569104003908,True,REGULAR,USD,2025-10-17,114.0,-6.124311451610049,0.5484795052019742
MSFT251017C00280000,2025-06-23 14:50:18+00:00,280.0,200.3,214.15,217.5,0.0,0.0,4.0,4.0,0.6508823974609376,True,REGULAR,USD,2025-10-17,114.0,-5.970732708301733,0.5687935609501954
MSFT251017C00290000,2025-04-07 19:35:53+00:00,290.0,82.61,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-10-17,114.0,-10.53684476274556,0.5891076166984167
MSFT251017C00300000,2025-06-20 16:16:11+00:00,300.0,184.38,195.3,197.8,0.0,0.0,1.0,31.0,0.6087685607910158,True,REGULAR,USD,2025-10-17,114.0,-6.078515044810338,0.6094216724466379
MSFT251017C00305000,2025-06-09 13:32:44+00:00,305.0,170.65,190.55,193.7,0.0,0.0,1.0,38.0,0.6103554589843752,True,REGULAR,USD,2025-10-17,114.0,-6.784202113061454,0.6195787003207486
MSFT251017C00310000,2025-04-29 18:08:26+00:00,310.0,93.45,152.9,156.75,0.0,0.0,13.0,61.0,1.0000000000000003e-05,True,REGULAR,USD,2025-10-17,114.0,-9.515262338431937,0.6297357281948592
MSFT251017C00315000,2025-06-25 15:06:20+00:00,315.0,182.43,180.85,182.95,23.449997,14.750282,4.0,19.0,0.5698895550537109,True,REGULAR,USD,2025-10-17,114.0,-5.729035136876187,0.6398927560689699
MSFT251017C00320000,2025-06-20 17:49:18+00:00,320.0,163.45,175.65,179.0,0.0,0.0,1.0,9.0,0.5659223095703125,True,REGULAR,USD,2025-10-17,114.0,-6.49017091500279,0.6500497839430804
MSFT251017C00325000,2025-06-13 14:08:31+00:00,325.0,158.53,171.0,174.05,0.0,0.0,1.0,19.0,0.5550581604003908,True,REGULAR,USD,2025-10-17,114.0,-6.590153626392679,0.6602068118171911
MSFT251017C00330000,2025-06-06 16:05:58+00:00,330.0,147.23,166.15,168.7,0.0,0.0,2.0,38.0,0.5360153820800782,True,REGULAR,USD,2025-10-17,114.0,-7.717054305250619,0.6703638396913018
MSFT251017C00335000,2025-06-25 17:46:49+00:00,335.0,160.05,161.35,163.55,11.300003,7.59664,1.0,57.0,0.5206346765136718,True,REGULAR,USD,2025-10-17,114.0,-6.1715390833361266,0.6805208675654124
MSFT251017C00340000,2025-06-13 18:26:41+00:00,340.0,141.15,156.35,158.9,0.0,0.0,1.0,36.0,0.5092212164306642,True,REGULAR,USD,2025-10-17,114.0,-7.360038297680598,0.690677895439523
MSFT251017C00345000,2025-06-05 13:48:20+00:00,345.0,126.8,151.5,153.75,0.0,0.0,1.0,36.0,0.5202989865112304,True,REGULAR,USD,2025-10-17,114.0,-1488149.4463337546,0.7008349233136336
MSFT251017C00350000,2025-06-20 17:13:17+00:00,350.0,136.4,146.7,149.0,0.0,0.0,9.0,74.0,0.5096484582519532,True,REGULAR,USD,2025-10-17,114.0,-7.02185864657092,0.7109919511877443
MSFT251017C00355000,2025-06-11 14:55:35+00:00,355.0,126.83,141.85,144.55,0.0,0.0,1.0,90.0,0.5051929364013672,True,REGULAR,USD,2025-10-17,114.0,-9.46947512483496,0.7211489790618549
MSFT251017C00360000,2025-06-25 17:46:42+00:00,360.0,136.12,136.8,140.1,0.20999146,0.15450773,5.0,262.0,0.5000355172729493,True,REGULAR,USD,2025-10-17,114.0,-6.601393990838015,0.7313060069359655
MSFT251017C00365000,2025-06-23 18:42:50+00:00,365.0,128.85,132.25,135.1,0.0,0.0,1.0,77.0,0.4836477416992188,True,REGULAR,USD,2025-10-17,114.0,-6.845893294037405,0.7414630348100761
MSFT251017C00370000,2025-06-25 14:20:44+00:00,370.0,129.4,127.45,130.7,2.3499908,1.8496583,3.0,150.0,0.4787344607543945,True,REGULAR,USD,2025-10-17,114.0,-6.645614534522886,0.7516200626841868
MSFT251017C00375000,2025-06-20 17:26:29+00:00,375.0,112.26,123.45,125.2,0.0,0.0,4.0,124.0,0.45322202056884764,True,REGULAR,USD,2025-10-17,114.0,-11.7679215115569,0.7617770905582975
MSFT251017C00380000,2025-06-24 19:19:57+00:00,380.0,117.11,117.95,120.0,0.0,0.0,1.0,451.0,0.4335688967895508,True,REGULAR,USD,2025-10-17,114.0,-7.026985001014648,0.7719341184324081
MSFT251017C00385000,2025-06-10 16:57:56+00:00,385.0,93.5,113.85,116.0,0.0,0.0,1.0,172.0,0.43527786407470703,True,REGULAR,USD,2025-10-17,114.0,2.9340499215737887e+18,0.7820911463065187
MSFT251017C00390000,2025-06-23 16:13:37+00:00,390.0,99.47,108.5,110.85,0.0,0.0,2.0,313.0,0.41666232757568356,True,REGULAR,USD,2025-10-17,114.0,-1089.8225946955954,0.7922481741806293
MSFT251017C00395000,2025-06-24 16:11:02+00:00,395.0,106.09,104.85,106.5,2.5899963,2.5024118,5.0,448.0,0.41129128753662114,True,REGULAR,USD,2025-10-17,114.0,-7.190186097529564,0.80240520205474
MSFT251017C00400000,2025-06-25 16:37:16+00:00,400.0,99.65,100.25,101.85,0.27000427,0.27168876,12.0,626.0,0.40064075927734377,True,REGULAR,USD,2025-10-17,114.0,-7.68295837636165,0.8125622299288506
MSFT251017C00405000,2025-06-24 19:44:04+00:00,405.0,93.8,95.65,96.95,0.0,0.0,7.0,254.0,0.3859924682617187,True,REGULAR,USD,2025-10-17,114.0,-9.836826165578968,0.8227192578029612
MSFT251017C00410000,2025-06-24 16:55:30+00:00,410.0,89.41,90.5,92.05,0.0,0.0,18.0,386.0,0.37134417724609375,True,REGULAR,USD,2025-10-17,114.0,-18.524697986456317,0.8328762856770718
MSFT251017C00415000,2025-06-25 17:18:10+00:00,415.0,85.14,86.55,87.4,0.47000122,0.5550977,1.0,275.0,0.36023588989257804,True,REGULAR,USD,2025-10-17,114.0,5.757954218709679e+24,0.8430333135511825
MSFT251017C00420000,2025-06-24 19:24:31+00:00,420.0,81.2,81.9,83.5,0.0,0.0,15.0,904.0,0.35904571624755854,True,REGULAR,USD,2025-10-17,114.0,-23651.205349178425,0.8531903414252932
MSFT251017C00425000,2025-06-25 17:18:10+00:00,425.0,76.24,77.0,78.95,0.58999634,0.77990264,4.0,441.0,0.34836467071533206,True,REGULAR,USD,2025-10-17,114.0,-4.327429024021004e+29,0.8633473692994037
MSFT251017C00430000,2025-06-25 15:29:57+00:00,430.0,74.05,73.1,74.55,2.1500015,2.9902663,89.0,1098.0,0.33924000610351557,True,REGULAR,USD,2025-10-17,114.0,-5.2786759203605126e+17,0.8735043971735144
MSFT251017C00435000,2025-06-25 19:26:19+00:00,435.0,68.35,68.4,70.2,0.22000122,0.3229139,4.0,365.0,0.3302374105834961,True,REGULAR,USD,2025-10-17,114.0,9.166387783017194e+27,0.883661425047625
MSFT251017C00440000,2025-06-25 19:48:32+00:00,440.0,64.45,64.45,65.9,1.2299957,1.94558,13.0,1571.0,0.3213263668823242,True,REGULAR,USD,2025-10-17,114.0,12671.890169344597,0.8938184529217357
MSFT251017C00445000,2025-06-25 16:08:32+00:00,445.0,60.3,60.5,61.7,1.8999977,3.2534206,8.0,604.0,0.31297989273071286,True,REGULAR,USD,2025-10-17,114.0,-9.070340665770123,0.9039754807958463
MSFT251017C00450000,2025-06-25 17:48:09+00:00,450.0,54.83,56.15,57.6,-0.41999817,-0.7601777,69.0,1437.0,0.30512169494628905,True,REGULAR,USD,2025-10-17,114.0,-8.08725714491952,0.9141325086699569
MSFT251017C00455000,2025-06-24 16:31:28+00:00,455.0,51.31,52.0,53.5,0.0,0.0,6.0,731.0,0.2965463412475585,True,REGULAR,USD,2025-10-17,114.0,-8.09875827045046,0.9242895365440675
MSFT251017C00460000,2025-06-25 19:59:18+00:00,460.0,48.85,48.0,49.15,1.9099998,4.069024,49.0,15304.0,0.28470563934326165,True,REGULAR,USD,2025-10-17,114.0,-8.097271039149,0.9344465644181782
MSFT251017C00465000,2025-06-25 15:33:54+00:00,465.0,44.84,44.75,46.5,1.1800003,2.7027035,10.0,958.0,0.28929848892211907,True,REGULAR,USD,2025-10-17,114.0,-8.161500924280752,0.9446035922922889
MSFT251017C00470000,2025-06-25 19:47:46+00:00,470.0,40.72,40.9,41.85,1.1200027,2.82829,22.0,3294.0,0.27294123062133785,True,REGULAR,USD,2025-10-17,114.0,-8.239573544267737,0.9547606201663994
MSFT251017C00475000,2025-06-25 16:17:33+00:00,475.0,37.0,37.55,38.45,0.6500015,1.7881749,3.0,2761.0,0.26798217376708977,True,REGULAR,USD,2025-10-17,114.0,-8.305499538266815,0.9649176480405101
MSFT251017C00480000,2025-06-25 19:51:13+00:00,480.0,34.25,34.15,34.9,1.6199989,4.964753,105.0,1421.0,0.2605359591674804,True,REGULAR,USD,2025-10-17,114.0,-8.33296045464774,0.9750746759146207
MSFT251017C00485000,2025-06-25 19:23:32+00:00,485.0,30.4,30.95,31.8,0.9699993,3.2959542,22.0,1332.0,0.25618724777221685,True,REGULAR,USD,2025-10-17,114.0,-8.40898170998168,0.9852317037887314
MSFT251017C00490000,2025-06-25 19:56:46+00:00,490.0,27.85,28.1,28.3,1.1499996,4.3071146,122.0,2135.0,0.24698628997802735,True,REGULAR,USD,2025-10-17,114.0,-8.431354058030069,0.9953887316628419
MSFT251017C00495000,2025-06-25 19:46:37+00:00,495.0,25.2,24.15,25.35,1.2600002,5.263159,443.0,1649.0,0.2415999913024902,False,REGULAR,USD,2025-10-17,114.0,-8.459399482630035,1.0055457595369526
MSFT251017C00500000,2025-06-25 19:56:21+00:00,500.0,22.27,22.45,22.6,1.2200012,5.7957306,286.0,2129.0,0.23670196899414062,False,REGULAR,USD,2025-10-17,114.0,-8.500774600471159,1.0157027874110633
MSFT251017C00505000,2025-06-25 19:25:07+00:00,505.0,19.5,19.9,20.05,0.95000076,5.1212983,39.0,772.0,0.2322464471435547,False,REGULAR,USD,2025-10-17,114.0,-8.536600920445569,1.025859815285174
MSFT251017C00510000,2025-06-25 19:41:37+00:00,510.0,17.35,16.95,17.7,1.0,6.1162076,95.0,4818.0,0.22818764984130857,False,REGULAR,USD,2025-10-17,114.0,-8.547106952123311,1.0360168431592844
MSFT251017C00520000,2025-06-25 18:17:16+00:00,520.0,12.8,13.2,13.5,0.5,4.0650406,224.0,4414.0,0.22029893478393553,False,REGULAR,USD,2025-10-17,114.0,-8.582323635595188,1.0563308989075058
MSFT251017C00540000,2025-06-25 19:35:28+00:00,540.0,7.1,6.8,7.5,0.5999999,9.230768,230.0,2302.0,0.21006038970947266,False,REGULAR,USD,2025-10-17,114.0,-8.520305495048454,1.0969590104039484
MSFT251017C00560000,2025-06-25 19:58:30+00:00,560.0,3.8,3.8,3.9,0.52,15.853659,356.0,935.0,0.20371279693603517,False,REGULAR,USD,2025-10-17,114.0,-8.373857682677086,1.1375871219003908
MSFT251017C00580000,2025-06-25 19:51:50+00:00,580.0,1.99,1.98,2.04,0.37,22.839506,53.0,1799.0,0.20288883056640622,False,REGULAR,USD,2025-10-17,114.0,-8.196840989476993,1.1782152333968334
MSFT251017C00600000,2025-06-25 19:59:51+00:00,600.0,1.07,1.07,1.08,0.21000004,24.41861,4450.0,1323.0,0.2046588323974609,False,REGULAR,USD,2025-10-17,114.0,-9.086496931146703,1.2188433448932758
MSFT251219C00125000,2025-06-20 14:18:38+00:00,125.0,357.1,366.95,370.95,0.0,0.0,1.0,125.0,1.0129443884277345,True,REGULAR,USD,2025-12-19,177.04166666666424,-3.4613647635006486,0.25392569685276584
MSFT251219C00130000,2025-06-11 19:19:28+00:00,130.0,344.0,362.35,365.6,0.0,0.0,25.0,617.0,0.9875489526367188,True,REGULAR,USD,2025-12-19,177.04166666666424,-6.221856108226666,0.26408272472687644
MSFT251219C00135000,2025-06-09 15:31:06+00:00,135.0,337.68,357.15,360.35,0.0,0.0,60.0,293.0,0.938477177734375,True,REGULAR,USD,2025-12-19,177.04166666666424,-9.955578576615894,0.2742397526009871
MSFT251219C00140000,2025-02-12 18:35:15+00:00,140.0,274.48,249.9,253.9,0.0,0.0,1.0,54.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,-7.082154833939115,0.2843967804750977
MSFT251219C00145000,2025-06-17 13:46:16+00:00,145.0,331.75,347.3,350.9,0.0,0.0,7.0,21.0,0.9210212976074219,True,REGULAR,USD,2025-12-19,177.04166666666424,-4.457067744587096,0.29455380834920836
MSFT251219C00150000,2025-05-02 14:14:48+00:00,150.0,291.18,310.8,314.4,0.0,0.0,1.0,100.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,-5.124946878735132,0.30471083622331896
MSFT251219C00155000,2025-04-10 15:24:15+00:00,155.0,226.31,284.45,287.85,0.0,0.0,4.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,0.0009981790889316555,0.3148678640974296
MSFT251219C00160000,2025-05-13 16:57:18+00:00,160.0,290.8,320.7,323.65,0.0,0.0,5.0,63.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,-6.598690775582304,0.3250248919715402
MSFT251219C00165000,2025-04-07 15:14:34+00:00,165.0,195.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,-38.10830556015112,0.3351819198456509
MSFT251219C00170000,2025-05-16 18:38:52+00:00,170.0,286.18,305.5,309.25,0.0,0.0,5.0,36.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,-410012.3731720698,0.3453389477197615
MSFT251219C00175000,2025-04-07 13:50:33+00:00,175.0,178.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,-10.29920338318628,0.35549597559387214
MSFT251219C00180000,2024-12-16 05:13:35+00:00,180.0,284.12,233.0,238.0,0.0,0.0,1.0,19.0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,177.04166666666424,-5.917748210987965e+73,0.36565300346798274
